Transaction ID,Transaction Date,Account Name,Transaction Description,Transaction Line Description,Amount (One column), ,Debit Amount (Two Column Approach),Credit Amount (Two Column Approach),Other Accounts for this Transaction,Customer,Vendor,Invoice Number,Bill Number,Notes / Memo,Amount Before Sales Tax,Sales Tax Amount,Sales Tax Name,Transaction Date Added,Transaction Date Last Modified,Account Group,Account Type,Account ID
331724103406869942,2018-01-19,Cigs,#xxxxxxxx3315 LOAF N'JUG MINI 4401 HWY 165 COLORADO CITY CO Card 6271,#xxxxxxxx3315 LOAF N'JUG MINI 4401 HWY 165 COLORADO CITY CO Card 6271,10.09,,10.09,,S09 - Free Business Checking,,,,,,10.09,,,2018-01-20,2018-01-29,Expense,Operating Expense,
333844870126919602,2018-01-20,S09 - Free Business Checking,#xxxx2200 WAL-MART #xxxx 4200 DILLON DRIVE PUEBLO CO 5411 Card 6271,#xxxx2200 WAL-MART #xxxx 4200 DILLON DRIVE PUEBLO CO 5411 Card 6271,-59.18,,,59.18,To be Reimbursed by Chamber,,,,,,-59.18,,,2018-01-23,2018-01-23,Asset,Cash and Bank,Checking
333844870126919602,2018-01-20,To be Reimbursed by Chamber,#xxxx2200 WAL-MART #xxxx 4200 DILLON DRIVE PUEBLO CO 5411 Card 6271,#xxxx2200 WAL-MART #xxxx 4200 DILLON DRIVE PUEBLO CO 5411 Card 6271,59.18,,59.18,,S09 - Free Business Checking,,,,,,59.18,,,2018-01-23,2018-01-23,Expense,Operating Expense,
333844874321223613,2018-01-20,S09 - Free Business Checking,#xxxxxxxx3360 NWS STAPLES xxxx xxxxxx 1411 HIGHWAY 50 W PUEBLO CO Card 6271,#xxxxxxxx3360 NWS STAPLES xxxx xxxxxx 1411 HIGHWAY 50 W PUEBLO CO Card 6271,-50.00,,,50.00,To be Reimbursed by Chamber,,,,,,-50.00,,,2018-01-23,2018-01-23,Asset,Cash and Bank,Checking
333844874321223613,2018-01-20,To be Reimbursed by Chamber,#xxxxxxxx3360 NWS STAPLES xxxx xxxxxx 1411 HIGHWAY 50 W PUEBLO CO Card 6271,#xxxxxxxx3360 NWS STAPLES xxxx xxxxxx 1411 HIGHWAY 50 W PUEBLO CO Card 6271,50.00,,50.00,,S09 - Free Business Checking,,,,,,50.00,,,2018-01-23,2018-01-23,Expense,Operating Expense,
333844878398087108,2018-01-20,S09 - Free Business Checking,#xxxxxxxx0025 CNS GREENHORN VALLExx0400 6850 HIGHWAY 165 COLORADO CITY CO Card 6271,#xxxxxxxx0025 CNS GREENHORN VALLExx0400 6850 HIGHWAY 165 COLORADO CITY CO Card 6271,-7.67,,,7.67,Purchases – Parts & Materials,,,,,,-7.67,,,2018-01-23,2018-01-29,Asset,Cash and Bank,Checking
333844878398087108,2018-01-20,Purchases – Parts & Materials,#xxxxxxxx0025 CNS GREENHORN VALLExx0400 6850 HIGHWAY 165 COLORADO CITY CO Card 6271,#xxxxxxxx0025 CNS GREENHORN VALLExx0400 6850 HIGHWAY 165 COLORADO CITY CO Card 6271,7.67,,7.67,,S09 - Free Business Checking,,,,,,7.67,,,2018-01-23,2018-01-29,Expense,Cost of Goods Sold,
333844882802106318,2018-01-20,S09 - Free Business Checking,#xxxxxxxx0028 CNS GREENHORN VALLExx1707 6850 HIGHWAY 165 COLORADO CITY CO Card 6271,#xxxxxxxx0028 CNS GREENHORN VALLExx1707 6850 HIGHWAY 165 COLORADO CITY CO Card 6271,-6.23,,,6.23,Purchases – Parts & Materials,,,,,,-6.23,,,2018-01-23,2018-01-29,Asset,Cash and Bank,Checking
333844882802106318,2018-01-20,Purchases – Parts & Materials,#xxxxxxxx0028 CNS GREENHORN VALLExx1707 6850 HIGHWAY 165 COLORADO CITY CO Card 6271,#xxxxxxxx0028 CNS GREENHORN VALLExx1707 6850 HIGHWAY 165 COLORADO CITY CO Card 6271,6.23,,6.23,,S09 - Free Business Checking,,,,,,6.23,,,2018-01-23,2018-01-29,Expense,Cost of Goods Sold,
333844861922860957,2018-01-21,S09 - Free Business Checking,Visa Check TACO BELL #x1267 PUEBLO CO 01/20/18 Card 6271,Visa Check TACO BELL #x1267 PUEBLO CO 01/20/18 Card 6271,-26.99,,,26.99,Meals and Entertainment,,,,,,-26.99,,,2018-01-23,2018-01-23,Asset,Cash and Bank,Checking
333844861922860957,2018-01-21,Meals and Entertainment,Visa Check TACO BELL #x1267 PUEBLO CO 01/20/18 Card 6271,Visa Check TACO BELL #x1267 PUEBLO CO 01/20/18 Card 6271,26.99,,26.99,,S09 - Free Business Checking,,,,,,26.99,,,2018-01-23,2018-01-23,Expense,Operating Expense,
333844865831952296,2018-01-21,S09 - Free Business Checking,#xxxxxxxx4374 LOAF N'JUG MINI 4401 HWY 165 COLORADO CITY CO Card 6271,#xxxxxxxx4374 LOAF N'JUG MINI 4401 HWY 165 COLORADO CITY CO Card 6271,-31.67,,,31.67,Vehicle – Fuel,,,,,,-31.67,,,2018-01-23,2018-01-23,Asset,Cash and Bank,Checking
333844865831952296,2018-01-21,Vehicle – Fuel,#xxxxxxxx4374 LOAF N'JUG MINI 4401 HWY 165 COLORADO CITY CO Card 6271,#xxxxxxxx4374 LOAF N'JUG MINI 4401 HWY 165 COLORADO CITY CO Card 6271,31.67,,31.67,,S09 - Free Business Checking,,,,,,31.67,,,2018-01-23,2018-01-23,Expense,Operating Expense,
334479643291705127,2018-01-23,S09 - Free Business Checking,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,300.00,,300.00,,Home Inspection,,,,,,300.00,,,2018-01-24,2018-01-24,Asset,Cash and Bank,Checking
334479643291705127,2018-01-23,Home Inspection,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,300.00,,,300.00,S09 - Free Business Checking,,,,,,300.00,,,2018-01-24,2018-01-24,Income,Income,
334565802382482462,2018-01-24,S09 - Free Business Checking,Visa Check SQ *GREENHORN VALLE COLORADO CITY CO 01/23/18 Card 6271,Visa Check SQ *GREENHORN VALLE COLORADO CITY CO 01/23/18 Card 6271,-40.00,,,40.00,Professional Fees,,,,,,-40.00,,,2018-01-24,2018-01-24,Asset,Cash and Bank,Checking
334565802382482462,2018-01-24,Professional Fees,Visa Check SQ *GREENHORN VALLE COLORADO CITY CO 01/23/18 Card 6271,Visa Check SQ *GREENHORN VALLE COLORADO CITY CO 01/23/18 Card 6271,40.00,,40.00,,S09 - Free Business Checking,,,,,,40.00,,,2018-01-24,2018-01-24,Expense,Operating Expense,
335294206580907920,2018-01-24,S09 - Free Business Checking,Visa Check FAMILY DOLLAR #8338 COLORADO CITY CO 01/23/18 Card 6271,Visa Check FAMILY DOLLAR #8338 COLORADO CITY CO 01/23/18 Card 6271,-2.34,,,2.34,Office Supplies,,,,,,-2.34,,,2018-01-25,2018-01-25,Asset,Cash and Bank,Checking
335294206580907920,2018-01-24,Office Supplies,Visa Check FAMILY DOLLAR #8338 COLORADO CITY CO 01/23/18 Card 6271,Visa Check FAMILY DOLLAR #8338 COLORADO CITY CO 01/23/18 Card 6271,2.34,,2.34,,S09 - Free Business Checking,,,,,,2.34,,,2018-01-25,2018-01-25,Expense,Operating Expense,
335294211328860058,2018-01-24,S09 - Free Business Checking,Visa Check SOS REGISTRATION FEE xxx-xxx-6962 CO 01/24/18 Card 6271,Visa Check SOS REGISTRATION FEE xxx-xxx-6962 CO 01/24/18 Card 6271,-10.00,,,10.00,Business Licenses & Permits,,,,,,-10.00,,,2018-01-25,2018-01-25,Asset,Cash and Bank,Checking
335294211328860058,2018-01-24,Business Licenses & Permits,Visa Check SOS REGISTRATION FEE xxx-xxx-6962 CO 01/24/18 Card 6271,Visa Check SOS REGISTRATION FEE xxx-xxx-6962 CO 01/24/18 Card 6271,10.00,,10.00,,S09 - Free Business Checking,,,,,,10.00,,,2018-01-25,2018-01-25,Expense,Operating Expense,
335294215439277987,2018-01-24,S09 - Free Business Checking,#xxxxxxxx6041 LOAF N JUG #xxxx 4401 HWY 165 COLORADO CITY CO Card 6271,#xxxxxxxx6041 LOAF N JUG #xxxx 4401 HWY 165 COLORADO CITY CO Card 6271,-20.75,,,20.75,Vehicle – Fuel,,,,,,-20.75,,,2018-01-25,2018-01-25,Asset,Cash and Bank,Checking
335294215439277987,2018-01-24,Vehicle – Fuel,#xxxxxxxx6041 LOAF N JUG #xxxx 4401 HWY 165 COLORADO CITY CO Card 6271,#xxxxxxxx6041 LOAF N JUG #xxxx 4401 HWY 165 COLORADO CITY CO Card 6271,20.75,,20.75,,S09 - Free Business Checking,,,,,,20.75,,,2018-01-25,2018-01-25,Expense,Operating Expense,
336061595828378831,2018-01-25,S09 - Free Business Checking,Visa Check LOAF N JUG #0079 Q81 PUEBLO CO 01/25/18 Card 6271,Visa Check LOAF N JUG #0079 Q81 PUEBLO CO 01/25/18 Card 6271,-29.50,,,29.50,Vehicle – Fuel,,,,,,-29.50,,,2018-01-26,2018-01-26,Asset,Cash and Bank,Checking
336061595828378831,2018-01-25,Vehicle – Fuel,Visa Check LOAF N JUG #0079 Q81 PUEBLO CO 01/25/18 Card 6271,Visa Check LOAF N JUG #0079 Q81 PUEBLO CO 01/25/18 Card 6271,29.50,,29.50,,S09 - Free Business Checking,,,,,,29.50,,,2018-01-26,2018-01-26,Expense,Operating Expense,
336061600467279066,2018-01-25,S09 - Free Business Checking,#xxxxxxxx6127 BIG O TIRES xx59 - PUEBLO CO Card 6271,#xxxxxxxx6127 BIG O TIRES xx59 - PUEBLO CO Card 6271,-636.10,,,636.10,Vehicle – Repairs & Maintenance,,,,,,-636.10,,,2018-01-26,2018-01-26,Asset,Cash and Bank,Checking
336061600467279066,2018-01-25,Vehicle – Repairs & Maintenance,#xxxxxxxx6127 BIG O TIRES xx59 - PUEBLO CO Card 6271,#xxxxxxxx6127 BIG O TIRES xx59 - PUEBLO CO Card 6271,636.10,,636.10,,S09 - Free Business Checking,,,,,,636.10,,,2018-01-26,2018-01-26,Expense,Operating Expense,
336805508189019964,2018-01-26,S09 - Free Business Checking,#xxxxxxxx7458 LOAF N JUG #xxxx 4401 HWY 165 COLORADO CITY CO Card 6271,#xxxxxxxx7458 LOAF N JUG #xxxx 4401 HWY 165 COLORADO CITY CO Card 6271,-10.15,,,10.15,Vehicle – Fuel,,,,,,-10.15,,,2018-01-27,2018-01-27,Asset,Cash and Bank,Checking
336805508189019964,2018-01-26,Vehicle – Fuel,#xxxxxxxx7458 LOAF N JUG #xxxx 4401 HWY 165 COLORADO CITY CO Card 6271,#xxxxxxxx7458 LOAF N JUG #xxxx 4401 HWY 165 COLORADO CITY CO Card 6271,10.15,,10.15,,S09 - Free Business Checking,,,,,,10.15,,,2018-01-27,2018-01-27,Expense,Operating Expense,
336805512207163206,2018-01-26,S09 - Free Business Checking,Visa Check CORNER STORE 4062 COLORADO CITY CO 01/25/18 Card 6271,Visa Check CORNER STORE 4062 COLORADO CITY CO 01/25/18 Card 6271,-3.82,,,3.82,Meals and Entertainment,,,,,,-3.82,,,2018-01-27,2018-01-27,Asset,Cash and Bank,Checking
336805512207163206,2018-01-26,Meals and Entertainment,Visa Check CORNER STORE 4062 COLORADO CITY CO 01/25/18 Card 6271,Visa Check CORNER STORE 4062 COLORADO CITY CO 01/25/18 Card 6271,3.82,,3.82,,S09 - Free Business Checking,,,,,,3.82,,,2018-01-27,2018-01-27,Expense,Operating Expense,
336805516753788750,2018-01-26,S09 - Free Business Checking,Visa Check CORNER STORE 4062 COLORADO CITY CO 01/25/18 Card 6271,Visa Check CORNER STORE 4062 COLORADO CITY CO 01/25/18 Card 6271,-15.57,,,15.57,Meals and Entertainment,,,,,,-15.57,,,2018-01-27,2018-01-27,Asset,Cash and Bank,Checking
336805516753788750,2018-01-26,Meals and Entertainment,Visa Check CORNER STORE 4062 COLORADO CITY CO 01/25/18 Card 6271,Visa Check CORNER STORE 4062 COLORADO CITY CO 01/25/18 Card 6271,15.57,,15.57,,S09 - Free Business Checking,,,,,,15.57,,,2018-01-27,2018-01-27,Expense,Operating Expense,
336805521216528213,2018-01-26,S09 - Free Business Checking,#xxxxxxxx1587 CORNER STORE 4062 COLORADO CITY CO Card 6271,#xxxxxxxx1587 CORNER STORE 4062 COLORADO CITY CO Card 6271,-19.30,,,19.30,Vehicle – Fuel,,,,,,-19.30,,,2018-01-27,2018-01-27,Asset,Cash and Bank,Checking
336805521216528213,2018-01-26,Vehicle – Fuel,#xxxxxxxx1587 CORNER STORE 4062 COLORADO CITY CO Card 6271,#xxxxxxxx1587 CORNER STORE 4062 COLORADO CITY CO Card 6271,19.30,,19.30,,S09 - Free Business Checking,,,,,,19.30,,,2018-01-27,2018-01-27,Expense,Operating Expense,
336805525318557532,2018-01-26,S09 - Free Business Checking,Visa Check PATRIOT EXPRESS CARWAS PUEBLO CO 01/25/18 Card 6271,Visa Check PATRIOT EXPRESS CARWAS PUEBLO CO 01/25/18 Card 6271,-14.00,,,14.00,Vehicle – Repairs & Maintenance,,,,,,-14.00,,,2018-01-27,2018-01-27,Asset,Cash and Bank,Checking
336805525318557532,2018-01-26,Vehicle – Repairs & Maintenance,Visa Check PATRIOT EXPRESS CARWAS PUEBLO CO 01/25/18 Card 6271,Visa Check PATRIOT EXPRESS CARWAS PUEBLO CO 01/25/18 Card 6271,14.00,,14.00,,S09 - Free Business Checking,,,,,,14.00,,,2018-01-27,2018-01-27,Expense,Operating Expense,
336805529840017251,2018-01-26,S09 - Free Business Checking,Withdrawal ATM Fee Cardtronics C2SJ .4401 HWY 165 COLORADO CITY CO Card 6271,Withdrawal ATM Fee Cardtronics C2SJ .4401 HWY 165 COLORADO CITY CO Card 6271,-1.50,,,1.50,Bank Service Charges,,,,,,-1.50,,,2018-01-27,2018-01-27,Asset,Cash and Bank,Checking
336805529840017251,2018-01-26,Bank Service Charges,Withdrawal ATM Fee Cardtronics C2SJ .4401 HWY 165 COLORADO CITY CO Card 6271,Withdrawal ATM Fee Cardtronics C2SJ .4401 HWY 165 COLORADO CITY CO Card 6271,1.50,,1.50,,S09 - Free Business Checking,,,,,,1.50,,,2018-01-27,2018-01-27,Expense,Operating Expense,
336805536047587178,2018-01-26,S09 - Free Business Checking,Withdrawal #xxxxxxxx2622 Cardtronics C2SJ .4401 HWY 165 COLORADO CITY CO Card 6271,Withdrawal #xxxxxxxx2622 Cardtronics C2SJ .4401 HWY 165 COLORADO CITY CO Card 6271,-43.00,,,43.00,Owner Investment / Drawings,,,,,,-43.00,,,2018-01-27,2018-01-27,Asset,Cash and Bank,Checking
336805536047587178,2018-01-26,Owner Investment / Drawings,Withdrawal #xxxxxxxx2622 Cardtronics C2SJ .4401 HWY 165 COLORADO CITY CO Card 6271,Withdrawal #xxxxxxxx2622 Cardtronics C2SJ .4401 HWY 165 COLORADO CITY CO Card 6271,-43.00,,43.00,,S09 - Free Business Checking,,,,,,-43.00,,,2018-01-27,2018-01-27,Equity,Business Owner Contribution and Drawing,
338195923303685276,2018-01-28,S09 - Free Business Checking,#xxxxxxxx8579 LOAF N JUG #xxxx 4401 HWY 165 COLORADO CITY CO Card 6271,#xxxxxxxx8579 LOAF N JUG #xxxx 4401 HWY 165 COLORADO CITY CO Card 6271,-8.98,,,8.98,Mt Dew,,,,,,-8.98,,,2018-01-29,2018-01-29,Asset,Cash and Bank,Checking
338195923303685276,2018-01-28,Mt Dew,#xxxxxxxx8579 LOAF N JUG #xxxx 4401 HWY 165 COLORADO CITY CO Card 6271,#xxxxxxxx8579 LOAF N JUG #xxxx 4401 HWY 165 COLORADO CITY CO Card 6271,8.98,,8.98,,S09 - Free Business Checking,,,,,,8.98,,,2018-01-29,2018-01-29,Expense,Operating Expense,
338918904493530547,2018-01-29,S09 - Free Business Checking,#xxxxxxxx9086 LOAF N JUG #xxxx 4401 HWY 165 COLORADO CITY CO Card 6271,#xxxxxxxx9086 LOAF N JUG #xxxx 4401 HWY 165 COLORADO CITY CO Card 6271,-10.15,,,10.15,Cigs,,,,,,-10.15,,,2018-01-30,2018-01-30,Asset,Cash and Bank,Checking
338918904493530547,2018-01-29,Cigs,#xxxxxxxx9086 LOAF N JUG #xxxx 4401 HWY 165 COLORADO CITY CO Card 6271,#xxxxxxxx9086 LOAF N JUG #xxxx 4401 HWY 165 COLORADO CITY CO Card 6271,10.15,,10.15,,S09 - Free Business Checking,,,,,,10.15,,,2018-01-30,2018-01-30,Expense,Operating Expense,
339641645316202336,2018-01-30,S09 - Free Business Checking,#xxxxxxxx9706 LOAF N'JUG MINI 4401 HWY 165 COLORADO CITY CO Card 6271,#xxxxxxxx9706 LOAF N'JUG MINI 4401 HWY 165 COLORADO CITY CO Card 6271,-10.93,,,10.93,Cigs,,,,,,-10.93,,,2018-01-31,2018-01-31,Asset,Cash and Bank,Checking
339641645316202336,2018-01-30,Cigs,#xxxxxxxx9706 LOAF N'JUG MINI 4401 HWY 165 COLORADO CITY CO Card 6271,#xxxxxxxx9706 LOAF N'JUG MINI 4401 HWY 165 COLORADO CITY CO Card 6271,10.93,,10.93,,S09 - Free Business Checking,,,,,,10.93,,,2018-01-31,2018-01-31,Expense,Operating Expense,
339641649955102570,2018-01-30,S09 - Free Business Checking,Visa Check VISTAPR*VistaPrint.com xxx-xxx6743 MA 01/30/18 Card 6271,Visa Check VISTAPR*VistaPrint.com xxx-xxx6743 MA 01/30/18 Card 6271,-26.69,,,26.69,Advertisemet,,,,,,-26.69,,,2018-01-31,2018-01-31,Asset,Cash and Bank,Checking
339641649955102570,2018-01-30,Advertisemet,Visa Check VISTAPR*VistaPrint.com xxx-xxx6743 MA 01/30/18 Card 6271,Visa Check VISTAPR*VistaPrint.com xxx-xxx6743 MA 01/30/18 Card 6271,26.69,,26.69,,S09 - Free Business Checking,,,,,,26.69,,,2018-01-31,2018-01-31,Expense,Operating Expense,
339641654946324338,2018-01-30,S09 - Free Business Checking,Visa Check FAMILY DOLLAR #8338 COLORADO CITY CO 01/29/18 Card 6271,Visa Check FAMILY DOLLAR #8338 COLORADO CITY CO 01/29/18 Card 6271,-10.39,,,10.39,Office Supplies,,,,,,-10.39,,,2018-01-31,2018-01-31,Asset,Cash and Bank,Checking
339641654946324338,2018-01-30,Office Supplies,Visa Check FAMILY DOLLAR #8338 COLORADO CITY CO 01/29/18 Card 6271,Visa Check FAMILY DOLLAR #8338 COLORADO CITY CO 01/29/18 Card 6271,10.39,,10.39,,S09 - Free Business Checking,,,,,,10.39,,,2018-01-31,2018-01-31,Expense,Operating Expense,
339641640920571733,2018-01-31,S09 - Free Business Checking,Visa Check LOAF N JUG #0003 Q81 WALSENBURG CO 01/30/18 Card 6271,Visa Check LOAF N JUG #0003 Q81 WALSENBURG CO 01/30/18 Card 6271,-3.19,,,3.19,Meals and Entertainment,,,,,,-3.19,,,2018-01-31,2018-01-31,Asset,Cash and Bank,Checking
339641640920571733,2018-01-31,Meals and Entertainment,Visa Check LOAF N JUG #0003 Q81 WALSENBURG CO 01/30/18 Card 6271,Visa Check LOAF N JUG #0003 Q81 WALSENBURG CO 01/30/18 Card 6271,3.19,,3.19,,S09 - Free Business Checking,,,,,,3.19,,,2018-01-31,2018-01-31,Expense,Operating Expense,
340371568339214083,2018-02-01,S09 - Free Business Checking,Visa Check LOAF N JUG #0003 Q81 WALSENBURG CO 01/31/18 Card 6271,Visa Check LOAF N JUG #0003 Q81 WALSENBURG CO 01/31/18 Card 6271,-45.76,,,45.76,Vehicle – Fuel,,,,,,-45.76,,,2018-02-01,2018-02-02,Asset,Cash and Bank,Checking
340371568339214083,2018-02-01,Vehicle – Fuel,Visa Check LOAF N JUG #0003 Q81 WALSENBURG CO 01/31/18 Card 6271,Visa Check LOAF N JUG #0003 Q81 WALSENBURG CO 01/31/18 Card 6271,45.76,,45.76,,S09 - Free Business Checking,,,,,,45.76,,,2018-02-01,2018-02-02,Expense,Operating Expense,
340768450236407545,2018-02-01,S09 - Free Business Checking,#xxxxxxxx0686 LOAF N JUG #xxxx 4401 HWY 165 COLORADO CITY CO Card 6271,#xxxxxxxx0686 LOAF N JUG #xxxx 4401 HWY 165 COLORADO CITY CO Card 6271,-22.37,,,22.37,Mt Dew and Cigs,,,,,,-22.37,,,2018-02-02,2018-02-02,Asset,Cash and Bank,Checking
340768450236407545,2018-02-01,Mt Dew and Cigs,#xxxxxxxx0686 LOAF N JUG #xxxx 4401 HWY 165 COLORADO CITY CO Card 6271,#xxxxxxxx0686 LOAF N JUG #xxxx 4401 HWY 165 COLORADO CITY CO Card 6271,22.37,,22.37,,S09 - Free Business Checking,,,,,,22.37,,,2018-02-02,2018-02-02,Expense,Operating Expense,
340768450496454395,2018-02-01,S09 - Free Business Checking,Merch Services : Statement : xxxxxx9412,Merch Services : Statement : xxxxxx9412,-14.95,,,14.95,Merchant Services,,,,,,-14.95,,,2018-02-02,2018-02-02,Asset,Cash and Bank,Checking
340768450496454395,2018-02-01,Merchant Services,Merch Services : Statement : xxxxxx9412,Merch Services : Statement : xxxxxx9412,14.95,,14.95,,S09 - Free Business Checking,,,,,,14.95,,,2018-02-02,2018-02-02,Expense,Payment Processing Fee,
340804918854048768,2018-02-01,S09 - Free Business Checking,Deposit #xxxxxxxx6073 ENT 1 MOUNT BALDY DR RYE CO Card 6271,Deposit #xxxxxxxx6073 ENT 1 MOUNT BALDY DR RYE CO Card 6271,325.00,,325.00,,Home Inspection,,,,,,325.00,,,2018-02-02,2018-02-02,Asset,Cash and Bank,Checking
340804918854048768,2018-02-01,Home Inspection,Deposit #xxxxxxxx6073 ENT 1 MOUNT BALDY DR RYE CO Card 6271,Deposit #xxxxxxxx6073 ENT 1 MOUNT BALDY DR RYE CO Card 6271,325.00,,,325.00,S09 - Free Business Checking,,,,,,325.00,,,2018-02-02,2018-02-02,Income,Income,
341051478816874304,2018-02-01,S09 - Free Business Checking,Visa Check LOAF N JUG #0024 COLORADO CITY CO 02/01/18 Card 6271,Visa Check LOAF N JUG #0024 COLORADO CITY CO 02/01/18 Card 6271,-21.25,,,21.25,Vehicle – Fuel,,,,,,-21.25,,,2018-02-02,2018-02-03,Asset,Cash and Bank,Checking
341051478816874304,2018-02-01,Vehicle – Fuel,Visa Check LOAF N JUG #0024 COLORADO CITY CO 02/01/18 Card 6271,Visa Check LOAF N JUG #0024 COLORADO CITY CO 02/01/18 Card 6271,21.25,,21.25,,S09 - Free Business Checking,,,,,,21.25,,,2018-02-02,2018-02-03,Expense,Operating Expense,
341051482214260557,2018-02-01,S09 - Free Business Checking,Visa Check MCDONALD'S F7412 TRINIDAD CO 01/31/18 Card 6271,Visa Check MCDONALD'S F7412 TRINIDAD CO 01/31/18 Card 6271,-7.79,,,7.79,Meals and Entertainment,,,,,,-7.79,,,2018-02-02,2018-02-03,Asset,Cash and Bank,Checking
341051482214260557,2018-02-01,Meals and Entertainment,Visa Check MCDONALD'S F7412 TRINIDAD CO 01/31/18 Card 6271,Visa Check MCDONALD'S F7412 TRINIDAD CO 01/31/18 Card 6271,7.79,,7.79,,S09 - Free Business Checking,,,,,,7.79,,,2018-02-02,2018-02-03,Expense,Operating Expense,
341567940656651690,2018-02-02,S09 - Free Business Checking,GLOBAL PAYMENTS : GLOBAL STL : xxxxxx1406,GLOBAL PAYMENTS : GLOBAL STL : xxxxxx1406,-80.07,,,80.07,Global Payments,,,,,,-80.07,,,2018-02-03,2018-02-03,Asset,Cash and Bank,Checking
341567940656651690,2018-02-02,Global Payments,GLOBAL PAYMENTS : GLOBAL STL : xxxxxx1406,GLOBAL PAYMENTS : GLOBAL STL : xxxxxx1406,80.07,,80.07,,S09 - Free Business Checking,,,,,,80.07,,,2018-02-03,2018-02-03,Expense,Payment Processing Fee,
341567941269020078,2018-02-02,S09 - Free Business Checking,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,125.00,,125.00,,Septic Inspection,,,,,,125.00,,,2018-02-03,2018-02-03,Asset,Cash and Bank,Checking
341567941269020078,2018-02-02,Septic Inspection,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,GLOBAL PAYMENTS : GLOBAL DEP : xxxxxx1406,125.00,,,125.00,S09 - Free Business Checking,,,,,,125.00,,,2018-02-03,2018-02-03,Income,Income,
342595869616398303,2018-02-04,S09 - Free Business Checking,Visa Check PHILLIPS 66 - MINIT MART WALSENBURG CO 02/03/18 Card 6271,Visa Check PHILLIPS 66 - MINIT MART WALSENBURG CO 02/03/18 Card 6271,-10.77,,,10.77,Vehicle – Fuel,,,,,,-10.77,,,2018-02-04,2018-02-04,Asset,Cash and Bank,Checking
342595869616398303,2018-02-04,Vehicle – Fuel,Visa Check PHILLIPS 66 - MINIT MART WALSENBURG CO 02/03/18 Card 6271,Visa Check PHILLIPS 66 - MINIT MART WALSENBURG CO 02/03/18 Card 6271,10.77,,10.77,,S09 - Free Business Checking,,,,,,10.77,,,2018-02-04,2018-02-04,Expense,Operating Expense,
343264655214403234,2018-02-04,S09 - Free Business Checking,Visa Check WALSENBURG LUMBER CO xxx-xxx9661 CO 02/03/18 Card 6271,Visa Check WALSENBURG LUMBER CO xxx-xxx9661 CO 02/03/18 Card 6271,-17.80,,,17.80,Purchases – Parts & Materials,,,,,,-17.80,,,2018-02-05,2018-02-05,Asset,Cash and Bank,Checking
343264655214403234,2018-02-04,Purchases – Parts & Materials,Visa Check WALSENBURG LUMBER CO xxx-xxx9661 CO 02/03/18 Card 6271,Visa Check WALSENBURG LUMBER CO xxx-xxx9661 CO 02/03/18 Card 6271,17.80,,17.80,,S09 - Free Business Checking,,,,,,17.80,,,2018-02-05,2018-02-05,Expense,Cost of Goods Sold,
343990212268940768,2018-02-05,S09 - Free Business Checking,Visa Check LOAF N JUG #0003 Q81 WALSENBURG CO 02/05/18 Card 6271,Visa Check LOAF N JUG #0003 Q81 WALSENBURG CO 02/05/18 Card 6271,-4.44,,,4.44,Meals and Entertainment,,,,,,-4.44,,,2018-02-06,2018-02-06,Asset,Cash and Bank,Checking
343990212268940768,2018-02-05,Meals and Entertainment,Visa Check LOAF N JUG #0003 Q81 WALSENBURG CO 02/05/18 Card 6271,Visa Check LOAF N JUG #0003 Q81 WALSENBURG CO 02/05/18 Card 6271,4.44,,4.44,,S09 - Free Business Checking,,,,,,4.44,,,2018-02-06,2018-02-06,Expense,Operating Expense,
343990216974949867,2018-02-05,S09 - Free Business Checking,Visa Check LOAF N JUG #0024 COLORADO CITY CO 02/05/18 Card 6271,Visa Check LOAF N JUG #0024 COLORADO CITY CO 02/05/18 Card 6271,-56.75,,,56.75,Vehicle – Fuel,,,,,,-56.75,,,2018-02-06,2018-02-06,Asset,Cash and Bank,Checking
343990216974949867,2018-02-05,Vehicle – Fuel,Visa Check LOAF N JUG #0024 COLORADO CITY CO 02/05/18 Card 6271,Visa Check LOAF N JUG #0024 COLORADO CITY CO 02/05/18 Card 6271,56.75,,56.75,,S09 - Free Business Checking,,,,,,56.75,,,2018-02-06,2018-02-06,Expense,Operating Expense,
